,2026.04.15 15:30:34
时间,电流,目标电流,滤波电流,速度,目标速度,位置,目标位置,外圈位置,扭矩,总线电压,驱动温度,电机温度
2026.04.15 15:30:40:186,1081,0,0,471,480,144638,0,0,0,46,37,32,
2026.04.15 15:30:40:228,994,0,0,491,480,145167,0,0,0,46,37,32,
2026.04.15 15:30:40:270,1012,0,0,481,480,145698,0,0,0,46,37,32,
2026.04.15 15:30:40:306,1112,0,0,483,500,146146,0,0,0,46,37,32,
2026.04.15 15:30:40:349,1121,0,0,501,500,146713,0,0,0,46,37,32,
2026.04.15 15:30:40:385,997,0,0,521,500,147215,0,0,0,46,37,32,
2026.04.15 15:30:40:428,1105,0,0,490,500,147743,0,0,0,46,37,32,
2026.04.15 15:30:40:471,1184,0,0,520,520,148353,0,0,0,46,37,32,
2026.04.15 15:30:40:506,1117,0,0,531,520,148897,0,0,0,46,37,32,
2026.04.15 15:30:40:550,1196,0,0,509,520,149460,0,0,0,46,37,32,
2026.04.15 15:30:40:586,1204,0,0,521,520,149947,0,0,0,46,37,32,
2026.04.15 15:30:40:628,1125,0,0,530,520,150516,0,0,0,46,37,32,
2026.04.15 15:30:40:671,1307,0,0,501,520,151073,0,0,0,46,37,32,
2026.04.15 15:30:40:707,1236,0,0,530,520,151570,0,0,0,46,37,32,
2026.04.15 15:30:40:750,1281,0,0,511,520,152158,0,0,0,46,37,32,
2026.04.15 15:30:40:786,1360,0,0,500,520,152703,0,0,0,46,37,32,
2026.04.15 15:30:40:829,1209,0,0,530,520,153327,0,0,0,46,37,32,
2026.04.15 15:30:40:872,1342,0,0,500,520,153880,0,0,0,46,37,32,
2026.04.15 15:30:40:907,1335,0,0,520,520,154387,0,0,0,46,37,32,
2026.04.15 15:30:40:950,1302,0,0,531,520,154979,0,0,0,46,37,32,
2026.04.15 15:30:40:986,1452,0,0,500,520,155486,0,0,0,46,37,32,
2026.04.15 15:30:41:027,1362,0,0,521,520,156047,0,0,0,46,37,32,
2026.04.15 15:30:41:067,1381,0,0,510,520,156667,0,0,0,46,37,32,
2026.04.15 15:30:41:102,1410,0,0,510,520,157120,0,0,0,46,37,32,
2026.04.15 15:30:41:143,1396,0,0,531,520,157739,0,0,0,46,37,32,
2026.04.15 15:30:41:177,1406,0,0,520,520,158230,0,0,0,46,37,32,
2026.04.15 15:30:41:218,1456,0,0,510,520,158771,0,0,0,46,37,32,
2026.04.15 15:30:41:252,1414,0,0,520,520,159327,0,0,0,46,37,32,
2026.04.15 15:30:41:292,1563,0,0,500,520,159840,0,0,0,46,37,32,
2026.04.15 15:30:41:334,1461,0,0,531,520,160451,0,0,0,46,37,32,
2026.04.15 15:30:41:367,1401,0,0,531,520,160951,0,0,0,46,37,32,
2026.04.15 15:30:41:408,1512,0,0,521,520,161560,0,0,0,46,37,32,
2026.04.15 15:30:41:448,1422,0,0,532,520,162190,0,0,0,46,37,32,
2026.04.15 15:30:41:483,1599,0,0,500,520,162673,0,0,0,46,37,32,
2026.04.15 15:30:41:523,1530,0,0,531,520,163285,0,0,0,46,37,32,
2026.04.15 15:30:41:557,1636,0,0,500,520,163805,0,0,0,46,37,32,
2026.04.15 15:30:41:599,1576,0,0,521,520,164408,0,0,0,46,37,32,
2026.04.15 15:30:41:633,1433,0,0,538,520,164924,0,0,0,46,37,32,
2026.04.15 15:30:41:672,1688,0,0,500,520,165416,0,0,0,46,37,32,
2026.04.15 15:30:41:713,1489,0,0,541,520,166049,0,0,0,46,37,32,
2026.04.15 15:30:41:748,1705,0,0,500,520,166532,0,0,0,46,37,32,
2026.04.15 15:30:41:789,1615,0,0,522,520,167144,0,0,0,46,37,32,
2026.04.15 15:30:41:823,1644,0,0,509,520,167723,0,0,0,46,37,32,
2026.04.15 15:30:41:864,1671,0,0,521,520,168274,0,0,0,46,37,32,
2026.04.15 15:30:41:904,1530,0,0,540,520,168827,0,0,0,46,37,32,
