,2026.04.15 15:05:22
时间,电流,目标电流,滤波电流,速度,目标速度,位置,目标位置,外圈位置,扭矩,总线电压,驱动温度,电机温度
2026.04.15 15:05:35:069,-963,0,0,-256,-300,-20301,0,0,0,47,47,39,
2026.04.15 15:05:35:112,-123,0,0,-419,-300,-20644,0,0,0,47,47,39,
2026.04.15 15:05:35:148,-156,0,0,-397,-300,-20989,0,0,0,47,47,39,
2026.04.15 15:05:35:190,-482,0,0,-296,-300,-21320,0,0,0,47,47,39,
2026.04.15 15:05:35:233,-1144,0,0,-214,-300,-21667,0,0,0,47,47,39,
2026.04.15 15:05:35:270,-897,0,0,-225,-300,-21976,0,0,0,47,47,39,
2026.04.15 15:05:35:313,-563,0,0,-351,-300,-22341,0,0,0,47,47,39,
2026.04.15 15:05:35:349,-997,0,0,-249,-300,-22672,0,0,0,47,47,39,
2026.04.15 15:05:35:392,-291,0,0,-397,-300,-23006,0,0,0,47,47,39,
2026.04.15 15:05:35:434,-374,0,0,-293,-300,-23348,0,0,0,47,47,39,
2026.04.15 15:05:35:470,-312,0,0,-348,-300,-23654,0,0,0,47,47,39,
2026.04.15 15:05:35:513,-1066,0,0,-182,-300,-23984,0,0,0,47,47,39,
2026.04.15 15:05:35:549,-1317,0,0,-134,-300,-24263,0,0,0,47,47,39,
2026.04.15 15:05:35:592,-901,0,0,-267,-300,-24589,0,0,0,47,47,39,
2026.04.15 15:05:35:629,-1166,0,0,-202,-300,-24914,0,0,0,47,47,39,
2026.04.15 15:05:35:671,-456,0,0,-389,-300,-25254,0,0,0,47,47,39,
2026.04.15 15:05:35:714,-462,0,0,-324,-300,-25588,0,0,0,47,47,39,
2026.04.15 15:05:35:750,-122,0,0,-442,-300,-25867,0,0,0,47,47,39,
2026.04.15 15:05:35:793,-1414,0,0,-149,-300,-26222,0,0,0,47,47,39,
2026.04.15 15:05:35:830,-1182,0,0,-191,-300,-26549,0,0,0,47,47,39,
2026.04.15 15:05:35:873,-947,0,0,-302,-300,-26854,0,0,0,47,47,39,
2026.04.15 15:05:35:915,-552,0,0,-318,-300,-27221,0,0,0,47,47,39,
2026.04.15 15:05:35:951,-218,0,0,-421,-300,-27542,0,0,0,47,47,39,
2026.04.15 15:05:35:994,-975,0,0,-216,-300,-27923,0,0,0,47,47,39,
2026.04.15 15:05:36:030,-1369,0,0,-132,-300,-28227,0,0,0,47,47,39,
2026.04.15 15:05:36:073,-882,0,0,-301,-300,-28595,0,0,0,47,47,39,
2026.04.15 15:05:36:116,-84,0,0,-457,-300,-28938,0,0,0,47,47,39,
2026.04.15 15:05:36:152,-236,0,0,-430,-300,-29233,0,0,0,47,47,39,
2026.04.15 15:05:36:195,-615,0,0,-275,-300,-29547,0,0,0,47,47,39,
2026.04.15 15:05:36:231,-281,0,0,-379,-300,-29824,0,0,0,47,47,39,
2026.04.15 15:05:36:274,-1419,0,0,-160,-300,-30121,0,0,0,47,47,39,
2026.04.15 15:05:36:316,-249,0,0,-444,-300,-30413,0,0,0,47,47,39,
2026.04.15 15:05:36:353,-775,0,0,-350,-300,-30635,0,0,0,47,47,39,
2026.04.15 15:05:36:396,-609,0,0,-284,-300,-30915,0,0,0,47,47,39,
2026.04.15 15:05:36:432,-525,0,0,-337,-300,-31179,0,0,0,47,47,39,
2026.04.15 15:05:36:475,-1121,0,0,-187,-300,-31476,0,0,0,47,47,39,
2026.04.15 15:05:36:517,-405,0,0,-411,-300,-31823,0,0,0,47,47,39,
2026.04.15 15:05:36:554,-637,0,0,-359,-300,-32138,0,0,0,47,47,39,
2026.04.15 15:05:36:596,-370,0,0,-386,-300,-32465,0,0,0,47,47,39,
2026.04.15 15:05:36:633,-165,0,0,-440,-300,-32783,0,0,0,47,47,39,
2026.04.15 15:05:36:675,-1493,0,0,-140,-300,-33136,0,0,0,47,47,39,
2026.04.15 15:05:36:718,-803,0,0,-371,-300,-33496,0,0,0,47,47,39,
2026.04.15 15:05:36:754,-1215,0,0,-307,-300,-33812,0,0,0,47,47,39,
2026.04.15 15:05:36:797,-146,0,0,-428,-300,-34179,0,0,0,47,47,39,
2026.04.15 15:05:36:833,-310,0,0,-447,-300,-34460,0,0,0,47,47,39,
2026.04.15 15:05:36:876,-1232,0,0,-162,-300,-34828,0,0,0,47,47,39,
2026.04.15 15:05:36:913,-1293,0,0,-162,-300,-35142,0,0,0,47,47,39,
2026.04.15 15:05:36:955,-1148,0,0,-258,-300,-35517,0,0,0,47,47,39,
2026.04.15 15:05:36:998,-351,0,0,-390,-300,-35908,0,0,0,47,47,39,
2026.04.15 15:05:37:034,-537,0,0,-373,-300,-36254,0,0,0,47,47,39,
2026.04.15 15:05:37:077,-1223,0,0,-178,-300,-36637,0,0,0,47,47,39,
2026.04.15 15:05:37:113,-1139,0,0,-191,-300,-36924,0,0,0,47,47,39,
2026.04.15 15:05:37:156,-1185,0,0,-250,-300,-37225,0,0,0,47,47,39,
2026.04.15 15:05:37:199,-352,0,0,-414,-300,-37562,0,0,0,47,47,39,
2026.04.15 15:05:37:235,-459,0,0,-417,-300,-37821,0,0,0,47,47,39,
2026.04.15 15:05:37:277,-827,0,0,-255,-300,-38166,0,0,0,47,47,39,
2026.04.15 15:05:37:314,-1171,0,0,-194,-300,-38465,0,0,0,47,47,39,
