,2026.04.15 15:00:44
时间,电流,目标电流,滤波电流,速度,目标速度,位置,目标位置,外圈位置,扭矩,总线电压,驱动温度,电机温度
2026.04.15 15:00:58:164,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:00:58:206,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:00:58:242,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:00:58:285,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:00:58:321,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:00:58:364,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:00:58:407,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:00:58:442,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:00:58:485,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:00:58:522,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:00:58:564,0,0,0,0,0,4283,0,0,0,47,46,37,
2026.04.15 15:00:58:600,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:00:58:643,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:00:58:684,0,0,0,0,0,4283,0,0,0,47,46,37,
2026.04.15 15:00:58:721,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:00:58:764,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:00:58:801,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:00:58:842,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:00:58:885,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:00:58:921,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:00:58:964,0,0,0,0,0,4285,0,0,0,47,46,37,
2026.04.15 15:00:59:000,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:00:59:042,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:00:59:085,0,0,0,0,0,4283,0,0,0,47,46,37,
2026.04.15 15:00:59:121,0,0,0,0,0,4283,0,0,0,47,46,37,
2026.04.15 15:00:59:164,0,0,0,0,0,4283,0,0,0,47,46,37,
2026.04.15 15:00:59:200,0,0,0,0,0,4283,0,0,0,47,46,37,
2026.04.15 15:00:59:242,0,0,0,0,0,4283,0,0,0,47,46,37,
