,2026.04.15 15:04:41
时间,电流,目标电流,滤波电流,速度,目标速度,位置,目标位置,外圈位置,扭矩,总线电压,驱动温度,电机温度
2026.04.15 15:04:53:853,0,0,0,-13990,0,872,-50000,0,0,47,47,39,
2026.04.15 15:04:53:895,0,0,0,-16461,0,-1301,-50000,0,0,47,47,39,
2026.04.15 15:04:53:937,0,0,0,-18546,0,-3887,-50000,0,0,47,47,39,
2026.04.15 15:04:53:973,0,0,0,-19819,0,-6133,-50000,0,0,47,47,39,
2026.04.15 15:04:54:016,0,0,0,-20727,0,-9330,-50000,0,0,47,47,39,
2026.04.15 15:04:54:052,0,0,0,-21787,0,-11978,-50000,0,0,47,47,39,
2026.04.15 15:04:54:094,0,0,0,-21945,0,-14779,-50000,0,0,47,47,39,
2026.04.15 15:04:54:136,0,0,0,-19176,0,-17400,-50000,0,0,47,47,39,
2026.04.15 15:04:54:172,0,0,0,-14863,0,-19152,-50000,0,0,47,47,39,
2026.04.15 15:04:54:215,0,0,0,-6093,0,-20068,-50000,0,0,47,47,39,
2026.04.15 15:04:54:250,0,0,0,960,0,-19931,-50000,0,0,47,47,39,
2026.04.15 15:04:54:293,0,0,0,5819,0,-19210,-50000,0,0,47,47,39,
2026.04.15 15:04:54:334,0,0,0,10907,0,-17735,-50000,0,0,47,47,39,
2026.04.15 15:04:54:371,0,0,0,13732,0,-16141,-50000,0,0,47,47,39,
2026.04.15 15:04:54:414,0,0,0,14529,0,-14177,-50000,0,0,47,47,39,
2026.04.15 15:04:54:449,0,0,0,14855,0,-12622,-50000,0,0,47,47,39,
2026.04.15 15:04:54:492,0,0,0,13867,0,-10631,-50000,0,0,47,47,39,
2026.04.15 15:04:54:527,0,0,0,12090,0,-9126,-50000,0,0,47,47,39,
2026.04.15 15:04:54:570,0,0,0,9485,0,-7689,-50000,0,0,47,47,39,
2026.04.15 15:04:54:611,0,0,0,5228,0,-6838,-50000,0,0,47,47,39,
2026.04.15 15:04:54:647,0,0,0,2800,0,-6459,-50000,0,0,47,47,39,
2026.04.15 15:04:54:690,0,0,0,4352,0,-5810,-50000,0,0,47,47,39,
2026.04.15 15:04:54:726,0,0,0,5706,0,-5148,-50000,0,0,47,47,39,
2026.04.15 15:04:54:768,0,0,0,6960,0,-4241,-50000,0,0,47,47,39,
2026.04.15 15:04:54:810,0,0,0,7795,0,-3246,-50000,0,0,47,47,39,
2026.04.15 15:04:54:846,0,0,0,8060,0,-2220,-50000,0,0,47,47,39,
2026.04.15 15:04:54:889,0,0,0,8004,0,-1135,-50000,0,0,47,47,39,
2026.04.15 15:04:54:925,0,0,0,7783,0,-221,-50000,0,0,47,47,39,
2026.04.15 15:04:54:967,0,0,0,6616,0,663,-50000,0,0,47,47,39,
2026.04.15 15:04:55:009,0,0,0,5472,0,1504,-50000,0,0,47,47,39,
2026.04.15 15:04:55:045,0,0,0,5406,0,2087,-50000,0,0,47,47,39,
2026.04.15 15:04:55:088,0,0,0,3998,0,2553,-50000,0,0,47,47,39,
2026.04.15 15:04:55:123,0,0,0,3620,0,2975,-50000,0,0,47,47,39,
2026.04.15 15:04:55:166,0,0,0,2469,0,3347,-50000,0,0,47,47,39,
2026.04.15 15:04:55:208,0,0,0,1930,0,3596,-50000,0,0,47,47,39,
2026.04.15 15:04:55:244,0,0,0,1058,0,3761,-50000,0,0,47,47,39,
2026.04.15 15:04:55:286,0,0,0,1545,0,4087,-50000,0,0,47,47,39,
2026.04.15 15:04:55:322,0,0,0,671,0,4216,-50000,0,0,47,47,39,
2026.04.15 15:04:55:364,0,0,0,64,0,4216,-50000,0,0,47,47,39,
2026.04.15 15:04:55:400,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:55:442,0,0,0,0,0,4219,-50000,0,0,47,47,39,
2026.04.15 15:04:55:484,0,0,0,0,0,4221,-50000,0,0,47,47,39,
2026.04.15 15:04:55:521,0,0,0,0,0,4221,-50000,0,0,47,47,39,
2026.04.15 15:04:55:563,0,0,0,0,0,4221,-50000,0,0,47,47,39,
2026.04.15 15:04:55:599,0,0,0,0,0,4221,-50000,0,0,47,47,39,
2026.04.15 15:04:55:642,0,0,0,0,0,4220,-50000,0,0,47,47,39,
2026.04.15 15:04:55:684,0,0,0,0,0,4220,-50000,0,0,47,47,39,
2026.04.15 15:04:55:720,0,0,0,0,0,4220,-50000,0,0,47,47,39,
2026.04.15 15:04:55:762,0,0,0,0,0,4219,-50000,0,0,47,47,39,
2026.04.15 15:04:55:799,0,0,0,0,0,4220,-50000,0,0,47,47,39,
2026.04.15 15:04:55:841,0,0,0,0,0,4220,-50000,0,0,47,47,39,
2026.04.15 15:04:55:882,0,0,0,0,0,4220,-50000,0,0,47,47,39,
2026.04.15 15:04:55:918,0,0,0,0,0,4220,-50000,0,0,47,47,39,
2026.04.15 15:04:55:961,0,0,0,0,0,4221,-50000,0,0,47,47,39,
2026.04.15 15:04:55:997,0,0,0,0,0,4224,-50000,0,0,47,47,39,
2026.04.15 15:04:56:039,0,0,0,0,0,4224,-50000,0,0,47,47,39,
2026.04.15 15:04:56:082,0,0,0,0,0,4224,-50000,0,0,47,47,39,
2026.04.15 15:04:56:118,0,0,0,0,0,4225,-50000,0,0,47,47,39,
2026.04.15 15:04:56:160,0,0,0,0,0,4224,-50000,0,0,47,47,39,
2026.04.15 15:04:56:196,0,0,0,0,0,4224,-50000,0,0,47,47,39,
2026.04.15 15:04:56:238,0,0,0,0,0,4224,-50000,0,0,47,47,39,
2026.04.15 15:04:56:281,0,0,0,0,0,4224,-50000,0,0,47,47,39,
2026.04.15 15:04:56:317,0,0,0,0,0,4224,-50000,0,0,47,47,39,
2026.04.15 15:04:56:359,0,0,0,0,0,4224,-50000,0,0,47,47,39,
2026.04.15 15:04:56:395,0,0,0,0,0,4224,-50000,0,0,47,47,39,
2026.04.15 15:04:56:437,0,0,0,0,0,4224,-50000,0,0,47,47,39,
2026.04.15 15:04:56:479,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:56:516,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:56:558,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:56:594,0,0,0,0,0,4222,-50000,0,0,47,47,39,
2026.04.15 15:04:56:637,0,0,0,0,0,4221,-50000,0,0,47,47,39,
2026.04.15 15:04:56:672,0,0,0,0,0,4222,-50000,0,0,47,47,39,
2026.04.15 15:04:56:715,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:56:757,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:56:793,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:56:835,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:56:871,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:56:913,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:56:956,0,0,0,0,0,4222,-50000,0,0,47,47,39,
2026.04.15 15:04:56:992,0,0,0,0,0,4224,-50000,0,0,47,47,39,
2026.04.15 15:04:57:034,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:57:071,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:57:112,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:57:155,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:57:191,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:57:234,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:57:270,0,0,0,0,0,4221,-50000,0,0,47,47,39,
2026.04.15 15:04:57:312,0,0,0,0,0,4220,-50000,0,0,47,47,39,
2026.04.15 15:04:57:354,0,0,0,0,0,4220,-50000,0,0,47,47,39,
2026.04.15 15:04:57:390,0,0,0,0,0,4221,-50000,0,0,47,47,39,
2026.04.15 15:04:57:432,0,0,0,0,0,4221,-50000,0,0,47,47,39,
2026.04.15 15:04:57:468,0,0,0,0,0,4221,-50000,0,0,47,47,39,
2026.04.15 15:04:57:511,0,0,0,0,0,4221,-50000,0,0,47,47,39,
2026.04.15 15:04:57:553,0,0,0,0,0,4221,-50000,0,0,47,47,39,
2026.04.15 15:04:57:589,0,0,0,0,0,4221,-50000,0,0,47,47,39,
2026.04.15 15:04:57:631,0,0,0,0,0,4222,-50000,0,0,47,47,39,
2026.04.15 15:04:57:668,0,0,0,0,0,4222,-50000,0,0,47,47,39,
2026.04.15 15:04:57:710,0,0,0,0,0,4222,-50000,0,0,47,47,39,
2026.04.15 15:04:57:752,0,0,0,0,0,4222,-50000,0,0,47,47,39,
2026.04.15 15:04:57:789,0,0,0,0,0,4222,-50000,0,0,47,47,39,
2026.04.15 15:04:57:831,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:57:867,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:57:909,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:57:951,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:57:987,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:58:030,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:58:066,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:58:108,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:58:144,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:58:187,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:58:229,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:58:265,0,0,0,0,0,4224,-50000,0,0,47,47,39,
2026.04.15 15:04:58:308,0,0,0,0,0,4224,-50000,0,0,47,47,39,
2026.04.15 15:04:58:344,0,0,0,0,0,4224,-50000,0,0,47,47,39,
2026.04.15 15:04:58:386,0,0,0,0,0,4224,-50000,0,0,47,47,39,
2026.04.15 15:04:58:428,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:58:464,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:58:507,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:58:543,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:58:585,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:58:627,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:58:664,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:58:706,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:58:742,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:58:784,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:58:827,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:58:863,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:58:905,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:58:941,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:58:983,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:59:026,0,0,0,0,0,4223,-50000,0,0,47,47,39,
2026.04.15 15:04:59:063,0,0,0,203,0,4254,-50000,0,0,47,47,39,
2026.04.15 15:04:59:105,0,0,0,1758,0,4509,-50000,0,0,47,47,39,
2026.04.15 15:04:59:141,0,0,0,513,0,4569,-50000,0,0,47,47,39,
2026.04.15 15:04:59:183,0,0,0,-1272,0,4347,-50000,0,0,47,47,39,
2026.04.15 15:04:59:220,0,0,0,-4167,0,3689,-50000,0,0,47,47,39,
2026.04.15 15:04:59:262,0,0,0,-8058,0,2642,-50000,0,0,47,47,39,
2026.04.15 15:04:59:304,0,0,0,-12073,0,1156,-50000,0,0,47,47,39,
2026.04.15 15:04:59:340,0,0,0,-13478,0,-474,-50000,0,0,47,47,39,
2026.04.15 15:04:59:383,0,0,0,-14872,0,-2510,-50000,0,0,47,47,39,
2026.04.15 15:04:59:419,0,0,0,-16349,0,-4427,-50000,0,0,47,47,39,
2026.04.15 15:04:59:461,0,0,0,-18125,0,-6921,-50000,0,0,47,47,39,
2026.04.15 15:04:59:503,0,0,0,-19349,0,-9790,-50000,0,0,47,47,39,
2026.04.15 15:04:59:539,0,0,0,-19564,0,-12210,-50000,0,0,47,47,39,
2026.04.15 15:04:59:582,0,0,0,-19959,0,-14754,-50000,0,0,47,47,39,
2026.04.15 15:04:59:618,0,0,0,-19831,0,-17162,-50000,0,0,47,47,39,
2026.04.15 15:04:59:661,0,0,0,-16012,0,-19374,-50000,0,0,47,47,39,
2026.04.15 15:04:59:703,0,0,0,-11034,0,-20809,-50000,0,0,47,47,39,
2026.04.15 15:04:59:739,0,0,0,-4066,0,-21298,-50000,0,0,47,47,39,
2026.04.15 15:04:59:781,0,0,0,2630,0,-20968,-50000,0,0,47,47,39,
2026.04.15 15:04:59:818,0,0,0,7354,0,-20120,-50000,0,0,47,47,39,
2026.04.15 15:04:59:860,0,0,0,12280,0,-18475,-50000,0,0,47,47,39,
2026.04.15 15:04:59:902,0,0,0,14696,0,-16484,-50000,0,0,47,47,39,
2026.04.15 15:04:59:939,0,0,0,16872,0,-14555,-50000,0,0,47,47,39,
2026.04.15 15:04:59:980,0,0,0,18373,0,-12209,-50000,0,0,47,47,39,
2026.04.15 15:05:00:017,0,0,0,18960,0,-9831,-50000,0,0,47,47,39,
2026.04.15 15:05:00:059,0,0,0,18783,0,-7102,-50000,0,0,47,47,39,
2026.04.15 15:05:00:096,0,0,0,17956,0,-4808,-50000,0,0,47,47,39,
2026.04.15 15:05:00:138,0,0,0,16434,0,-2625,-50000,0,0,47,47,39,
2026.04.15 15:05:00:180,0,0,0,14597,0,-591,-50000,0,0,47,47,39,
2026.04.15 15:05:00:216,0,0,0,12779,0,910,-50000,0,0,47,47,39,
2026.04.15 15:05:00:259,0,0,0,10383,0,2303,-50000,0,0,47,47,39,
2026.04.15 15:05:00:295,0,0,0,8295,0,3296,-50000,0,0,47,47,39,
2026.04.15 15:05:00:337,0,0,0,6187,0,4312,-50000,0,0,47,47,39,
2026.04.15 15:05:00:379,0,0,0,4178,0,4973,-50000,0,0,47,47,39,
2026.04.15 15:05:00:416,0,0,0,2421,0,5261,-50000,0,0,47,47,39,
2026.04.15 15:05:00:458,0,0,0,627,0,5418,-50000,0,0,47,47,39,
2026.04.15 15:05:00:494,0,0,0,-45,0,5396,-50000,0,0,47,47,39,
2026.04.15 15:05:00:536,0,0,0,-1,0,5369,-50000,0,0,47,47,39,
2026.04.15 15:05:00:579,0,0,0,0,0,5379,-50000,0,0,47,47,39,
2026.04.15 15:05:00:615,0,0,0,0,0,5393,-50000,0,0,47,47,39,
2026.04.15 15:05:00:658,0,0,0,0,0,5391,-50000,0,0,47,47,39,
2026.04.15 15:05:00:694,0,0,0,0,0,5389,-50000,0,0,47,47,39,
2026.04.15 15:05:00:736,0,0,0,0,0,5389,-50000,0,0,47,47,39,
2026.04.15 15:05:00:778,0,0,0,0,0,5389,-50000,0,0,47,47,39,
2026.04.15 15:05:00:815,0,0,0,0,0,5390,-50000,0,0,47,47,39,
2026.04.15 15:05:00:857,0,0,0,0,0,5389,-50000,0,0,47,47,39,
2026.04.15 15:05:00:893,0,0,0,0,0,5388,-50000,0,0,47,47,39,
2026.04.15 15:05:00:936,0,0,0,0,0,5387,-50000,0,0,47,47,39,
2026.04.15 15:05:00:978,0,0,0,0,0,5388,-50000,0,0,47,47,39,
2026.04.15 15:05:01:014,0,0,0,0,0,5389,-50000,0,0,47,47,39,
2026.04.15 15:05:01:056,0,0,0,0,0,5388,-50000,0,0,47,47,39,
2026.04.15 15:05:01:092,0,0,0,0,0,5389,-50000,0,0,47,47,39,
2026.04.15 15:05:01:135,0,0,0,0,0,5389,-50000,0,0,47,47,39,
2026.04.15 15:05:01:177,0,0,0,0,0,5389,-50000,0,0,47,47,39,
2026.04.15 15:05:01:214,0,0,0,0,0,5389,-50000,0,0,47,47,39,
2026.04.15 15:05:01:256,0,0,0,0,0,5387,-50000,0,0,47,47,39,
2026.04.15 15:05:01:292,0,0,0,0,0,5387,-50000,0,0,47,47,39,
2026.04.15 15:05:01:334,0,0,0,0,0,5389,-50000,0,0,47,47,39,
2026.04.15 15:05:01:371,0,0,0,0,0,5388,-50000,0,0,47,47,39,
2026.04.15 15:05:01:413,0,0,0,0,0,5389,-50000,0,0,47,47,39,
2026.04.15 15:05:01:455,0,0,0,0,0,5390,-50000,0,0,47,47,39,
2026.04.15 15:05:01:491,0,0,0,0,0,5390,-50000,0,0,47,47,39,
2026.04.15 15:05:01:534,0,0,0,0,0,5390,-50000,0,0,47,47,39,
2026.04.15 15:05:01:570,0,0,0,0,0,5390,-50000,0,0,47,47,39,
2026.04.15 15:05:01:613,0,0,0,0,0,5388,-50000,0,0,47,47,39,
2026.04.15 15:05:01:655,0,0,0,0,0,5389,-50000,0,0,47,47,39,
2026.04.15 15:05:01:691,0,0,0,0,0,5391,-50000,0,0,47,47,39,
2026.04.15 15:05:01:734,0,0,0,0,0,5390,-50000,0,0,47,47,39,
